	0	1	2	3	4	5	6
1212	1875	4349	1719	1849	0.15323890519324113	0.2527145152420279	0.9601761518737372
1213	1155	725	1497	1726	0.7556553655423638	0.2665740211600033	0.47248008205657177
1214	581	-230	3152	2955	0.021968823808530158	0.6304288059254033	0.6703344708498521
1215	267	-530	-210	1786	0.14153607670271973	0.001378648316685549	0.41031133485988847
1216	2395	543	3245	433	0.32389531954449713	0.4952863836810657	0.1804318463682586
1217	4094	1845	-508	2424	0.8716313992261868	0.2980346097101332	0.34535214187132746
1218	3945	4477	4417	2577	0.4396628648240293	0.11155459422104996	0.2452859368539334
1219	-311	-472	837	2741	0.9287927695841013	0.012431379145200427	0.020718446343883645
1220	2984	3980	1810	795	0.8085691639412709	0.4543752840598986	0.9505166729247935
1221	-855	3356	2687	1551	0.4387504683754584	0.36224206612513576	0.40427261596799335
1222	1047	3423	146	2414	0.5618254966483065	0.9072223393545056	0.2327334163758079
1223	3716	887	1321	4577	0.472569069197301	0.7183686309323574	0.3188579581017261
1224	846	1428	663	4362	0.08144313171206397	0.6191943762624812	0.8044415335994295
1225	3936	3259	3625	1526	0.6233120174403487	0.12127732913582301	0.31028647520297126
1226	-205	2120	1668	1720	0.2646597161949251	0.8656372140855086	0.03366955452394682
1227	4626	4700	1047	3712	0.5328063324764035	0.987451367647303	0.6733326920125654
1228	3412	2696	4439	2632	0.11952898096569653	0.4198742574198	0.44878200306318716
1229	4851	3410	4955	3298	0.5218846266019757	0.5505208433139255	0.4800889272069463
1230	3556	3923	1376	662	0.8839389773683962	0.9071382525671187	0.01202077134479762
1231	427	1517	4578	704	0.5849001220302202	0.6393881650284042	0.24654199139794541
1232	1585	1999	-307	405	0.6763364835368952	0.12813653365597888	0.0025075880459215494
1233	1239	2896	307	554	0.375849728846287	0.4863599672398756	0.11922966609701446
1234	4711	3197	3226	-126	0.792400222415736	0.17429360112971837	0.25878445949485307
1235	-731	1236	2922	4281	0.37246441215385395	0.3454652365846921	0.5493363937156219
1236	3918	3237	2912	3609	0.8450272462960787	0.35945341075792236	0.9269522073622111
1237	2226	4050	-830	1733	0.0839452058693444	0.044676011693655204	0.8139930227057336
1238	-376	-4	-178	-30	0.9750491997663764	0.69024818223666	0.16676207365013984
1239	2726	436	1723	-257	0.26243792230230745	0.9712014845052737	0.9772926785978657
1240	1797	115	1508	-493	0.814065436044168	0.8862742162442634	0.7492517040213832
1241	2557	1806	3705	4670	0.573789481435717	0.9422673193445792	0.7692817153568658
1242	4666	965	2207	1195	0.11611344332532725	0.2816333779182455	0.9224673572947373
1243	4551	-734	3971	4561	0.8540323470521806	0.20492681175890426	0.8726182974227377
1244	4932	-384	3178	2806	0.08351128702645005	0.8875300420147806	0.18748278400352403
1245	3679	372	-556	3014	0.921796107302359	0.06109711288946451	0.7075373149291639
1246	1266	892	595	-73	0.2706560194729225	0.4191676627146258	0.17643567673076166
1247	2295	3765	-366	1713	0.42040250064284856	0.2586282862053275	0.31392051856555403
1248	-175	945	2625	2564	0.2414294940460111	0.7185993054349135	0.39879333587762755
1249	4269	-122	2245	1221	0.8082314725107975	0.9053001931198958	0.8604540651179049
1250	4776	3936	-320	1805	0.4177268437080949	0.4176773136729759	0.7876236290526759
1251	1143	3383	858	3156	0.0314358810043629	0.6588354227394638	0.5315794585663142
1252	2649	425	2924	1687	0.15455908837794252	0.4333650999583536	0.5777846048930623
1253	4951	561	-689	2098	0.6513017076846208	0.4624958922765785	0.413175963384649
1254	-409	-806	742	-899	0.6796645138489208	0.24097588104125078	0.0310597542617973
1255	3262	3885	986	3074	0.8084041600855694	0.8070895946727096	0.29589762388576624
1256	4610	3765	4651	636	0.6699617356582288	0.28247927760060376	0.6350069313697426
1257	1914	2218	-878	3786	0.7078540986546185	0.03891803380574688	0.7234304243408991
1258	4400	90	3406	3667	0.8928267488706711	0.37529401001079365	0.9720513466137398
1259	3187	2563	2735	1004	0.9817631364869356	0.03865041754101495	0.6748201620736003
1260	2527	1175	4912	-180	0.35574284019973224	0.8979939522519251	0.8692727361361929
1261	231	2110	2871	1822	0.7512400689216021	0.43443135094081975	0.7720263496829786
1262	1538	4	2067	3101	0.9926935729845193	0.5176386761730012	0.837127894587889
1263	254	3826	1664	4919	0.35713891415692023	0.08778995337473194	0.32370801791732096
1264	11	3745	1114	-590	0.7029275817156891	0.9463763173673182	0.9804660522359036
1265	6	2914	2633	4742	0.5243150357182748	0.08325612653384373	0.10352459872197517
1266	-217	1789	621	3557	0.801408480322035	0.7448268178310866	0.4160507521681833
1267	1400	169	1081	3149	0.3840719799423711	0.7231686915883353	0.7985966723262267
1268	4327	3161	1354	2588	0.34629528392399644	0.6582224705635097	0.4654645151231892
1269	1965	4474	2676	2254	0.47672013449532846	0.2402423875765627	0.2564364637580868
1270	-878	215	-337	1566	0.9670193044970983	0.8293467526534822	0.03868343355023329
1271	1124	2360	2746	-206	0.46894132062807126	0.7561477087316499	0.12228265733650878
1272	4893	207	212	3037	0.36644265450620983	0.4098490386878414	0.4932136771036738
1273	1576	2788	3306	1610	0.36056014614664034	0.5692091739016918	0.622552719901019
1274	2668	516	0	677	0.9289237014953646	0.43753611057633346	0.5157208715482553
1275	951	1183	306	1021	0.3014186959851436	0.646667557481832	0.9149554637343155
1276	2931	537	-593	-879	0.23196140021802014	0.5980450692952354	0.05941348029473292
1277	1614	2522	808	-810	0.0593023090475987	0.06257438349269417	0.07274544397990301
1278	555	-594	810	69	0.20820708942627053	0.5212125536119563	0.22096767548649676
1279	2241	2577	4011	673	0.0163565183394756	0.036803737375728396	0.7500670010867506
1280	-811	1587	4299	1807	0.37413282276572746	0.8687652506898762	0.7545855323436499
1281	283	-585	2607	4939	0.14070377808844914	0.80404840914631	0.11856747302916915
1282	4753	4368	-446	2276	0.08322273559216908	0.9923668047292822	0.33262077095087084
1283	4287	1115	4273	4845	0.14006539159170417	0.6625155745680545	0.4670535179614703
1284	1984	3452	4845	-690	0.28111009358942096	0.011746497362032926	0.1983464203903258
1285	1908	30	712	2742	0.14065825171336133	0.14647813227260964	0.04967197682131874
1286	4356	138	2853	1448	0.5858688735926403	0.8706786325365509	0.9537669238763543
1287	594	2186	4573	374	0.3947751350891988	0.7740895041179704	0.8692171802479443
1288	-364	1992	2321	-808	0.9855896451939805	0.12738609929493405	0.8148099563016598
1289	3187	3202	2044	2834	0.10908881223851197	0.664563423860372	0.4768174344523566
1290	3213	1018	285	3352	0.00783024588868586	0.8991662964731653	0.819757610092693
1291	4303	3105	-323	3797	0.9947216861699799	0.1363785953550648	0.3309249555379683
1292	3538	-951	4483	4068	0.657633580358093	0.5042596502931586	0.1283414453814602
1293	4981	4018	-393	4138	0.13718011865527524	0.8738227316525755	0.36661028992366573
1294	2375	-484	217	1245	0.8372071045329545	0.8266321322294562	0.15858034218514316
1295	2648	2951	4160	1858	0.4505605295658224	0.98595766778976	0.7332001170788999
1296	-589	1533	3686	2624	0.16294793289219345	0.9784266673066581	0.24242654117465012
1297	-65	4587	1600	3823	0.3841929686645047	0.7981863972143719	0.14427806629410522
1298	4080	1052	1712	4421	0.4697719803336585	0.4633481650923934	0.9022337432541793
1299	-747	433	-983	2289	0.2686624720525629	0.5647628899969719	0.7603869791190688
1300	4916	367	2669	-474	0.6672088604529661	0.6898109167564775	0.03744855357417676
1301	4991	2612	4615	727	0.48948488765270215	0.7453528424669852	0.7926071384807571
1302	495	1567	783	-768	0.8289774688956368	0.3262382137795401	0.3377804449179539
1303	1242	3766	2443	1757	0.06150201921736265	0.5694405744346175	0.339293517852869
1304	3307	559	1953	192	0.30497745994282566	0.4762785908879944	0.6092771684553031
1305	1961	4296	716	4454	0.4531227254208088	0.5584090775292377	0.13868117362205445
1306	2929	-755	2396	90	0.38082551365725237	0.9337247813459764	0.22026347000953406
1307	594	879	3691	4383	0.3148660374022132	0.8969707449876353	0.10995844419668577
1308	4932	934	-957	1621	0.46660970689935033	0.8514077562126171	0.9598438089564668
1309	427	-271	3414	-341	0.9124944779930168	0.357893641135415	0.3638007433663599
1310	-962	2349	-149	899	0.03373258470606033	0.7552673272250717	0.1923403756136951
1311	4884	424	3448	2206	0.7545624740603679	0.41889921775705796	0.6726847155028752
1312	2786	1766	618	-228	0.7346821522665447	0.7158419197222193	0.7335539029271192
1313	1622	4537	2158	1297	0.05443393656414519	0.007792498505202916	0.4182115737712212
1314	4989	613	2424	4270	0.09178663055090253	0.2382843653098191	0.7120687518742096
1315	-776	1286	-353	1155	0.9139734784682055	0.21867153089143332	0.3456912450026489
1316	2902	4024	3941	3436	0.30028616849064294	0.5410640606605249	0.007640869787702509
1317	-984	3184	-40	1457	0.4076941225530979	0.20618659231202363	0.18992242754557764
1318	1803	1417	1148	594	0.9123672970403258	0.4184981920932225	0.09378915114935538
1319	3571	2808	2651	3050	0.23722203838039246	0.33159831824148056	0.7950527266939446
1320	-520	-217	394	2022	0.7453748929198841	0.41483175689603924	0.3119041399921467
1321	2890	314	-953	3258	0.21585287456339364	0.3786701531765341	0.012299407509797966
1322	4449	1802	2541	523	0.07779135565462114	0.6379106630597529	0.9324712262929328
1323	3535	4613	4879	306	0.8261407753357407	0.03802998707513239	0.07827840632089833
1324	759	1082	218	-652	0.6438568752304563	0.05175129953366975	0.036483716984940684
1325	3018	1969	3576	4562	0.9439500037066573	0.21280294213345152	0.7920522905339158
1326	-865	-584	-638	1795	0.09040934473285489	0.27823572967974786	0.08939881642555314
1327	833	-458	555	4608	0.36908047105030384	0.26957503026070706	0.9395247962158089
1328	2124	-37	3237	3413	0.7432146818711134	0.21545911951587682	0.3817351001310698
1329	-855	2632	2541	485	0.7157282421319039	0.285734465177402	0.12512253190427625
1330	2580	2670	-767	1243	0.08139925327947595	0.9858556592236288	0.6042230843291898
1331	4683	-292	1266	3294	0.4849695827837237	0.16231750133771283	0.28997790200052953
1332	4129	4114	-922	3814	0.13344300181712654	0.1571898919110487	0.6787006986287304
1333	4069	1736	1133	3718	0.8893311260893753	0.562854429757181	0.041898034345826285
1334	4946	4657	4154	1386	0.3888936650086763	0.5532424841707081	0.8521839394712609
1335	1959	396	3221	2847	0.5324583434125384	0.4613350720187155	0.1417198059048389
1336	3407	1767	-197	4083	0.7340760392431308	0.25143639892853953	0.47311948910390367
1337	4868	3926	3735	1775	0.3820211551813445	0.06751267124291738	0.04830746504756189
1338	1072	3297	-210	4767	0.6350006947059574	0.5845093274885501	0.10954699785325694
1339	245	4216	3039	4033	0.44176392766935735	0.8118888834003098	0.2506345722202401
1340	3517	2103	2343	4941	0.1435027531039449	0.6315872293499454	0.7955579141348359
1341	2595	1302	2438	263	0.7217081749370737	0.4545638883418628	0.2819133161662245
1342	4137	4424	-390	-392	0.8698562499182986	0.2697018878441477	0.3075111765328713
1343	-784	4133	2534	4045	0.8620281980898522	0.7506978127919397	0.5524703058850203
1344	-749	1534	1306	-434	0.649991435549318	0.6418040698527115	0.16891981318219806
1345	705	2943	4202	-499	0.32869800782709124	0.40259156484319125	0.6300621364815252
1346	2131	4038	3595	425	0.5945338765061426	0.29076074543632857	0.3170384464263142
1347	1485	3144	4571	2534	0.8934667226304621	0.14460337442141757	0.8431325731977966
1348	4264	2660	1418	3928	0.20281383187431068	0.3599476543463397	0.763036340617477
1349	1039	3011	-384	670	0.581347363130066	0.39145464082602177	0.16518083548706763
1350	1687	2592	-38	2656	0.379164744297533	0.3066997248310517	0.6998324023813656
1351	1082	4950	4707	924	0.07056220229136001	0.9188242500449509	0.18145570188998994
1352	1994	1956	3918	-933	0.7664146790006091	0.8699243225200757	0.44954122838579935
1353	2019	4660	4852	4579	0.8320728413884841	0.69794459335274	0.58135826214859
1354	-983	841	40	2153	0.4186350298627397	0.16282834483429054	0.2802203580652335
1355	3757	63	2913	4800	0.585710915379757	0.6037175688508781	0.724680753383386
1356	2383	1075	1258	1035	0.47235235870770886	0.5943297197766376	0.35121738326154106
1357	3963	-718	-381	-640	0.5015006852610348	0.45872116013535436	0.509536482823065
1358	2892	-493	1123	4468	0.5462733421931708	0.66973672862321	0.8337331890049916
1359	2495	1991	4423	2368	0.22898799675354886	0.10572796909682192	0.0917851149846759
1360	2311	4589	4352	4389	0.8514112390199206	0.556020295296687	0.33267945282757005
1361	4195	3241	899	33	0.8888663793193952	0.992054975658224	0.6597305297714039
1362	-620	2288	-167	1213	0.05167994556846722	0.8101761360168361	0.30725409289397576
1363	1087	3778	548	2106	0.09423052911318364	0.8869645190732967	0.1830053350021893
1364	-249	17	3859	-427	0.42311798156697544	0.9814150890942448	0.3049505708444571
1365	468	-486	-295	2438	0.9310717913368913	0.534866430306497	0.9475152929229493
1366	4475	1920	1431	128	0.8887898378486124	0.006393711902665911	0.35067497703423867
1367	123	3150	4074	1323	0.6944135981942424	0.11946122987519847	0.6487895242350656
1368	-857	538	3109	4880	0.2869471389074094	0.40228330674183055	0.5210782208198824
1369	1757	2757	3132	4290	0.6203052033145581	0.00902844782853851	0.9284449635093615
1370	4100	3767	4089	1295	0.574478889684565	0.8913463195872606	0.6810048472940338
1371	3469	3310	1908	1841	0.6734836933376791	0.8872382901331062	0.7623622721347537
1372	2392	316	2237	3093	0.524259053873821	0.7257521768784012	0.976744211340393
1373	3895	1416	2916	2781	0.9857361477426347	0.5394790968575943	0.9340958405478902
1374	-300	72	-183	3256	0.08426521635911233	0.2757374190214845	0.8920560131267643
1375	314	4099	26	3779	0.45720545301092486	0.21356208688130884	0.24691907300494642
1376	4978	-282	1936	4721	0.855312034705022	0.9056902654315435	0.23738269104501408
1377	4543	-120	103	181	0.24107592446823267	0.326190106131815	0.8072393033354148
1378	483	3475	2273	825	0.7909043944737119	0.04172515315933978	0.27529589465811455
1379	2892	-62	161	2565	0.5461940401304539	0.4625645987690711	0.6327204747227548
1380	-278	180	3080	2893	0.7761351578411918	0.5550058878521649	0.260129623311639
1381	2450	649	4588	920	0.12198087915931621	0.3392836440003365	0.7475579646662416
1382	1304	997	3707	3977	0.6105378320883493	0.30322382040726126	0.32856182988547467
1383	2616	231	4753	1560	0.37899874513512477	0.6478672012012505	0.26760409731486334
1384	1138	477	-404	3576	0.13785571530086038	0.027976117771164155	0.2995105179129325
1385	1878	607	4324	1817	0.8465751604158169	0.8027111200142549	0.5895222708532136
1386	1163	2783	4828	1134	0.4975558085268438	0.41284386088229796	0.7646204079020564
1387	-469	4216	769	306	0.818819824042447	0.08951455369380235	0.5400257908061263
1388	4437	2641	4880	4061	0.5577016529555835	0.7928193056733723	0.9198047636879692
1389	929	1566	1651	-936	0.2695639886648765	0.8855974108177587	0.8993180436783602
1390	4381	781	1760	2817	0.12739241317812622	0.6268739933098383	0.2119332333546089
1391	1832	3732	3311	-624	0.04688266244360717	0.3801074508926757	0.8958136319444288
1392	37	3956	2649	3592	0.5357662807780296	0.7625167136980597	0.014670159956617801
1393	-840	3757	2297	1312	0.855896100082482	0.3950257416675452	0.7063096437018375
1394	3964	4309	2898	-755	0.18844138868079274	0.1581011416696596	0.2824831381764178
1395	1852	2618	4908	3005	0.16836256833209473	0.021617982667925806	0.36728782733258436
1396	35	3889	4808	4197	0.9130202668951792	0.7023830321881053	0.06067741528445836
1397	4787	4669	2650	3319	0.48421635832135723	0.3552614314059096	0.7642440902782652
1398	363	4860	944	2219	0.529754485187107	0.15369590791202625	0.8462319172971121
1399	159	3700	3059	4937	0.018799297643665502	0.2760712073559789	0.4986364197299318
1400	4858	740	624	3224	0.9431207792708836	0.5115241233565914	0.4850227541249944
1401	3200	613	2904	3166	0.04835311097679251	0.8939371989112225	0.22652892374977185
1402	2805	853	-873	4612	0.4381989903472817	0.3320412222682282	0.09763368778140957
1403	4640	1438	-67	4816	0.6932737396483609	0.2512831127030173	0.06260290705952143
1404	-663	-122	3162	4673	0.09767825699527077	0.6533100003990657	0.9672303495010967
1405	3231	1515	1802	239	0.8435194860907016	0.03199436851738757	0.589787016686302
1406	-856	2038	4795	1976	0.30446944187274017	0.13519548030429496	0.33932749736605605
1407	757	2367	-850	-20	0.6468095640062759	0.7100183549133567	0.19180292275726396
1408	2857	4819	858	-387	0.6805795172494014	0.4220306994693265	0.23351379642759929
1409	-629	1968	1452	651	0.6112762054291819	0.3327927079049502	0.8051079714452802
1410	3687	4468	2781	899	0.7161602332008292	0.5617990681930959	0.4076574460560918
1411	283	2145	298	2653	0.6780424225664979	0.1017285620099555	0.5570007389898795
1412	2664	418	4653	4984	0.22354664251247935	0.12167712176134104	0.9974311615449493
1413	4391	2229	-127	1964	0.6791523927918605	0.22074806923838375	0.219717644506078
1414	4912	29	949	1987	0.9601684250793124	0.22317211620349953	0.8507748697207657
1415	-485	2530	3127	1973	0.8101225199395806	0.4645632916716069	0.7277363212732463
1416	-532	201	3071	4955	0.045207119866636614	0.3470095282147835	0.7242697383507264
1417	3913	1888	2808	1243	0.31049854862112103	0.5788760465658541	0.2052189033563796
1418	1197	2458	4640	901	0.3847138612086356	0.07151902711912761	0.10168354117588818
1419	989	4642	2738	2280	0.2142348270643254	0.5387429053094737	0.06301785228086898
1420	-138	4875	4709	1955	0.8922100333585992	0.7682679366321153	0.26738641184757905
1421	4208	1457	1362	4199	0.8595217436647706	0.370715843883227	0.9233836796152701
1422	3078	4754	4253	1246	0.20706174366057029	0.7835241767071163	0.28749075938467383
1423	4654	3596	4972	106	0.9669748416882872	0.5286462954185844	0.5465887599600675
1424	2481	1144	504	463	0.6440920918550754	0.051590099300761305	0.7090077672142145
1425	1535	3064	4630	4411	0.26114071917031134	0.6915108102408168	0.21860731202210948
1426	1800	3237	-20	4223	0.5960982752093794	0.6070968694770678	0.13177626047621727
1427	1697	339	4307	2313	0.06576877621991406	0.9798210015597462	0.3246499131177899
1428	2844	3573	2308	-473	0.9694218886504112	0.25676769028305235	0.3049843062318306
1429	80	1331	3914	3639	0.21507632082224315	0.017760390271046145	0.3039641093429345
1430	4422	2352	1954	402	0.7243847681426261	0.7663115373380112	0.9149054348442726
1431	648	4001	3543	599	0.3340398950494854	0.7562583826165612	0.14713216880697333
1432	4074	3359	4823	114	0.25031151666792806	0.49181429330726645	0.6452286134113366
1433	2923	3165	2862	3331	0.15461530318706507	0.08627308285559998	0.6382957352310363
1434	2180	-607	-682	4341	0.12345639030983291	0.46773238937260897	0.7558845381549708
1435	3427	-812	1829	666	0.7908332818193766	0.6427645021903263	0.23415638714208897
1436	418	988	2818	4564	0.6481493301537886	0.9603888280521121	0.5078916798390699
1437	117	3931	1422	2302	0.9325336787010224	0.9202655756463735	0.014824108414827841
1438	1783	4346	3082	2950	0.19026035238122074	0.4709019506941392	0.756657481139208
1439	4368	1587	1603	899	0.13420643821761824	0.7176840225097557	0.20176283694139752
1440	2923	3444	4733	-618	0.46331359843319264	0.8761042790194217	0.5590786769949145
1441	2881	447	3663	2433	0.8921632208756384	0.6238076236013973	0.31024551943597367
1442	-360	2707	4605	1336	0.4044258206978437	0.13451504512810541	0.9680393112890538
1443	-170	883	1416	-285	0.8535283853483394	0.9164159503468131	0.06891709612795749
1444	4001	382	1267	328	0.16402662768153653	0.533992472562563	0.38778453668059487
1445	4380	222	4069	3982	0.4465189120772891	0.9092114597852399	0.23738412792166808
1446	1902	184	164	4733	0.7543483608080738	0.7888883025587379	0.10477805117031469
1447	4572	2449	3911	4727	0.5814493662309709	0.8651217729400188	0.930162285857611
1448	2474	637	-137	4535	0.06837588758060342	0.17013000467425354	0.5007450745332713
1449	1245	4627	4567	1580	0.9069397152727313	0.37494002857010555	0.2895974077434901
1450	1024	2473	-513	419	0.32640930327615314	0.2393796659615417	0.20638628579228657
1451	2605	3245	510	4236	0.43914422326241553	0.5821541146936702	0.19787917364474983
1452	-232	-205	172	1264	0.6726767711130061	0.4032131207260059	0.7092872834335121
1453	1197	-135	788	-643	0.8598224283816273	0.7857541008959262	0.9917271458335294
1454	595	2523	320	-908	0.047480801484359514	0.5337220167725266	0.4145879535563657
1455	1608	3298	-311	462	0.45280947712178843	0.10541625797542453	0.3334963693312746
1456	-201	3582	2283	2998	0.25332359775734936	0.4535155502228615	0.9811593239389739
1457	3852	1347	2173	1035	0.04777799968766849	0.8973884187491266	0.5462820690957976
1458	3375	3687	1310	2506	0.788112546489732	0.5718718490701659	0.7109096621316002
1459	2053	2638	1598	3569	0.7665326141473195	0.858806867349463	0.5626196136995426
1460	1721	-293	520	3859	0.5821757124250413	0.46081019572882953	0.9005785528030847
1461	4932	3987	-247	4332	0.34910124952794375	0.8088511966926052	0.18550006484281423
1462	-834	499	867	1556	0.9319188974600985	0.05047629888230476	0.3598640568642715
1463	4945	4558	469	817	0.7791093732702083	0.8416134893633727	0.5887142940789899
1464	-1	2456	687	-895	0.7935850600509686	0.42277903146088214	0.17310998279658674
1465	643	3599	1889	4481	0.7893336434073056	0.5688888018629248	0.5878349120434077
1466	2	3939	-515	4578	0.24475421227877903	0.025417638594502523	0.3755000577620716
1467	3656	1334	2847	95	0.3051726371689081	0.21131199304464388	0.8899379543434222
1468	4899	2039	4759	1584	0.20747978461968875	0.4887628311248715	0.7752337585528908
1469	334	4141	-71	2530	0.8794435853685473	0.7751837999599542	0.012660324651139643
1470	2895	1707	4667	3361	0.1298402480463664	0.7506491080702623	0.5742663980171562
1471	-246	935	4983	3395	0.6623849815351716	0.24182609894027096	0.6188372678482897
1472	-773	2527	4520	4453	0.6799875720674311	0.7644094378140283	0.1327309500708841
1473	3159	-809	3655	4056	0.7293289558098076	0.8878328015082109	0.8176136692059649
1474	924	4946	2028	866	0.024859280350852386	0.754928905061643	0.3933524241901979
1475	4845	4812	-587	2843	0.9348804642399162	0.972163594572473	0.10006581296779682
1476	2873	207	-636	1552	0.2398872294193427	0.9655317978651567	0.6934538496774915
1477	1778	2931	910	828	0.5533295389066916	0.8127576167064416	0.15859289568602397
1478	-526	818	4320	3421	0.08152060110188575	0.4569694305575053	0.8816745824633224
1479	1898	2964	480	343	0.8795946804243724	0.7877039453341701	0.550316609272443
1480	441	1097	649	-367	0.004864849043086594	0.3900879709115159	0.1144194083508645
1481	-188	4636	-735	4921	0.8435386135557073	0.5305686294229107	0.7450817272554994
1482	4216	-725	4985	4542	0.31538773868896397	0.3711684083482206	0.07363802858525126
1483	326	802	1155	591	0.8697995796761223	0.7767638663796478	0.12211440906386029
1484	3257	418	-116	4227	0.8130628545013993	0.6659039006031782	0.8858996372941157
1485	3752	1521	1665	372	0.4811493684186011	0.8693905686023727	0.8751064007693865
1486	4629	2710	3019	4191	0.6194557905868873	0.1084486019371026	0.23150986530641082
1487	1254	1268	1511	4975	0.4686288288504862	0.30309433320886414	0.6622486556177734
1488	1887	936	-195	320	0.9343833787241188	0.8727035801094934	0.12866000756676188
1489	3971	632	4537	-545	0.3535010427148074	0.7165645935227092	0.6775156124291434
1490	3425	-217	3134	3075	0.48053307232937714	0.22608372374062946	0.4195256965904097
1491	2494	4235	4865	3211	0.27307759181100233	0.7758142518687731	0.832958085057943
1492	3337	329	-166	4383	0.0771705650695087	0.6150334713188278	0.0667171551360175
1493	-917	2316	-172	2604	0.41778291910088106	0.5644736867377808	0.5316700252917779
1494	4510	45	3950	863	0.31286510898030573	0.32341968605692395	0.8075158752793761
1495	2462	706	-552	2892	0.13781382151839527	0.42870533663530797	0.6097379422000321
1496	4257	1433	3879	268	0.3321218527625832	0.7694871436996553	0.895068715505147
1497	1735	-684	1194	4071	0.418525960038588	0.31689507854204835	0.9101365855682965
1498	23	2922	254	3949	0.547746694638802	0.6583077339047552	0.48988630635470143
1499	2577	620	361	1207	0.1171296163054304	0.37817385909276524	0.8469333055493414
1500	4432	1515	161	2159	0.07383337894358932	0.7718054456965765	0.14345800323300606
1501	4042	1634	4809	-581	0.2915909897080995	0.015174146055846327	0.21461848446631393
1502	210	1410	4782	285	0.751331637785622	0.9882341695485939	0.1589322131558374
1503	4487	868	3255	-965	0.345850683223517	0.32669950130834724	0.7005798234967701
1504	404	2491	1034	2505	0.8595151384502998	0.7307347729832848	0.8511474882280443
1505	-597	2593	3281	595	0.4945430386029208	0.9204842748501281	0.6395291828876397
1506	309	-100	2365	3006	0.401952013559002	0.7888181935324352	0.7901288506304652
1507	944	-580	230	444	0.11604172978878713	0.8333158582690579	0.11549377952359208
1508	2314	377	3273	2542	0.533517608177222	0.8448440894151247	0.08540741181402489
1509	82	2312	1599	881	0.7475522818513265	0.32334821548635184	0.23530666699883163
1510	2682	2408	-205	131	0.6210856909152871	0.033581918605377514	0.87552093200533
1511	4400	294	1561	4861	0.03399107489272413	0.6878494704342693	0.023722478786376677
1512	1174	624	4819	2246	0.2498208715914475	0.15836528274820638	0.8474953727134329
1513	86	-639	2480	66	0.9245675376652699	0.1406536469441949	0.8791676393569162
1514	1801	1199	784	-360	0.9788002918545342	0.15538284154268567	0.8898724577996658
1515	-884	-375	4767	3363	0.3242742334906511	0.7755969333710815	0.4062394815196825
1516	4161	1419	3248	1995	0.2619045126986784	0.11553289076138307	0.6087908542948474
1517	-861	1037	871	16	0.23246574254961094	0.3092692540897448	0.0658873663557965
1518	-455	2691	3175	323	0.47027059148484607	0.08228579367131672	0.5254429214534238
1519	1145	468	3308	3056	0.09572179253601354	0.3996126613161204	0.06503566642746328
1520	4138	-317	2547	-63	0.44394567993342804	0.6965887210802834	0.538392968346712
1521	1800	3836	246	4112	0.00362761929638733	0.5392892143877391	0.3454730307547622
1522	2657	818	4611	-386	0.7593440921135581	0.8400372346847844	0.9799406280868789
1523	-762	2249	-652	407	0.2951714469607274	0.5718928765851533	0.43523922862850406
1524	564	710	-895	3628	0.05659467525471007	0.8527151640862244	0.5994962621413621
1525	1379	4770	4846	378	0.6719528992174666	0.4492871812836695	0.6557609206865326
1526	113	2412	-36	2868	0.5108415608409254	0.67789719822389	0.3536105626592094
1527	2135	580	4579	4916	0.423453863553407	0.9534173207873637	0.727845926893687
1528	2048	1488	4958	3039	0.6443244535440479	0.6032326965221909	0.8812231430675472
1529	1351	-856	4005	2223	0.6560688967547044	0.028008195114631596	0.3421375184554031
1530	230	805	2036	3138	0.7415058928050509	0.7834534039022234	0.32260602868555843
1531	2502	2355	4446	68	0.09255843873160297	0.8920461900047632	0.0486725945501586
1532	62	3445	1980	2270	0.25933707425361374	0.3687712648637642	0.6310368196810324
1533	2413	2774	1395	-174	0.5781468455706795	0.542219901363827	0.7870892409223829
1534	1542	4193	4882	3782	0.3984462530234132	0.3446547595021626	0.899512898883009
1535	678	2438	2400	3562	0.05071444570650696	0.7672770223805971	0.6155631374658058
1536	4277	1117	3228	2700	0.7104401121427015	0.405225060732051	0.7027787882095655
1537	4705	1692	300	2515	0.1743298269711102	0.32622097985893694	0.41611644065983366
1538	4647	1268	-462	3100	0.296258196759422	0.4123709717898676	0.9348695769004725
1539	-657	-847	4719	-837	0.032097590510853924	0.47420022014587127	0.7463766327998228
1540	3368	355	2304	3745	0.9453826756778826	0.9383837456644363	0.5912705883031015
1541	1004	4402	4472	2427	0.9429549120238949	0.14140595191355088	0.6288414957168128
1542	1449	3850	4746	-992	0.8704964405387067	0.24774954916646375	0.010238032233018113
1543	-764	2782	2013	-89	0.9871214030947308	0.9714359976552669	0.8541494782983905
1544	334	4472	2560	-368	0.1842251685351436	0.04209440808644982	0.42616320296175025
1545	656	3481	1817	601	0.170711299577473	0.2748891378503241	0.46343138420110497
1546	1951	2296	4632	576	0.9263241652204888	0.9459826208997405	0.49959241163534696
1547	818	376	89	-254	0.4670891743652933	0.43398288357042714	0.4294714445815331
1548	4926	3306	3943	1833	0.19700343227941897	0.5848068341580607	0.21564678544230598
1549	4220	-677	2604	-218	0.9184055739469942	0.5861703089436112	0.7345050015453927
1550	2691	3995	2393	1202	0.12847942184783134	0.5735603461293378	0.11923079878183762
1551	3431	1548	-535	3056	0.7640632987602424	0.3958892732963878	0.5158690955639867
