854	2682	4237	-597	1224	0.018191523664814024	0.3642650490178344	0.013513591962285076
855	212	1622	2837	3885	0.0282972983729608	0.3552596132719823	0.12301567139675174
856	619	210	3705	3252	0.7803780730189734	0.6679144610045216	0.6983303626852349
857	945	1399	-667	2750	0.5273197599367786	0.11923310174414292	0.8468471703497276
858	3913	-188	188	2497	0.6178481029892512	0.1570432363845664	0.43167663564463865
859	4588	-81	358	-249	0.18657458674907723	0.9765818611694951	0.2973805236063054
860	3627	1902	1285	2330	0.2672692930204529	0.8220927000398472	0.22500436636319443
861	2300	1245	39	-624	0.27854756013663506	0.8897524893076965	0.6341176493835252
862	3298	2773	1269	-5	0.11598768404378612	0.45930085216067884	0.5211928817794045
863	-11	2460	3098	-519	0.31049230176066256	0.3558195841431363	0.21033274060326634
864	1394	4960	397	3313	0.9994447840744624	0.1819189319233122	0.12618827496851293
865	3645	4404	2962	1257	0.5314033161780506	0.9555138349860587	0.9048557846614186
866	4971	-655	-336	50	0.8769696629979357	0.6775892137176839	0.6011737888778713
867	3853	1895	2077	790	0.09576586693762246	0.6927556907553726	0.7837206395217307
868	2553	1691	4170	3518	0.016252614055059178	0.9640812571797291	0.7270378952181784
869	3441	-104	2077	535	0.29030764986867563	0.7312630139179207	0.6583712428470241
870	3556	3542	4233	3064	0.9028005972711086	0.7118306481422872	0.5680644573930632
871	1570	4985	-400	2125	0.0403272188699606	0.2173778606043002	0.4053170546516194
872	1347	3857	1277	-781	0.36210130217640046	0.13411019027880589	0.20749486609777068
873	3777	-215	810	2254	0.317189107260228	0.7628154114983804	0.722002923929508
874	3595	3477	-223	3634	0.5440267205422251	0.8029415810676744	0.30655898447619323
875	2646	1227	366	4502	0.7578406047701081	0.5536894667606724	0.03259926595134044
876	1251	2482	-554	-254	0.2516441616234263	0.2606962321258852	0.013907224038371635
877	1750	812	645	-403	0.16457950876208383	0.4772876878348281	0.0026307695814972165
878	4126	-983	-593	1867	0.1787877011187995	0.5009500609183856	0.9316305546045311
879	896	1222	906	2793	0.5114515064628795	0.8570219192587274	0.9305507761091696
880	1229	4373	4279	1460	0.5655551174293602	0.012165682281070622	0.8077235412311048
881	3861	-359	3666	209	0.5280636111384917	0.3808465891055528	0.6489077667222228
882	2295	2337	-454	219	0.1727388326145074	0.17891178624134796	0.8566633779812799
883	2005	2360	1015	2707	0.6513814789338297	0.12185530862266747	0.29912804876923316
884	2896	-176	2527	2951	0.9547513556166819	0.7972054258220567	0.22474605059371178
885	2170	4334	2881	2240	0.5613685689563391	0.08267844193123208	0.15928160944942393
886	3597	1516	3345	418	0.05566268862377477	0.9527815173526505	0.38755325562881704
887	4417	2613	1219	4669	0.5132957408281486	0.7725511359519639	0.8648014873449071
888	2849	424	364	-662	0.3726836975571741	0.45685720821462383	0.682314583561022
889	4575	4482	2271	1930	0.5769529931286596	0.8899394247640298	0.9561396900294079
890	4951	2091	4719	1159	0.7048929731410978	0.09151908889948945	0.16509050220822274
891	2778	1659	4775	618	0.1370158797979426	0.9555100027306909	0.3753877858348439
892	57	3658	2944	546	0.651620897843598	0.6429065033651488	0.47680318274891775
893	4239	-984	4369	3359	0.9846768615926494	0.8612044015790966	0.19677201048924453
894	-148	3178	986	-412	0.40520104992512307	0.458187793373226	0.8521694383988485
895	2756	4509	-361	4250	0.8502312883623493	0.8802475201172829	0.6863554839543997
896	2337	1651	4247	1064	0.8287929125137568	0.8111821843667382	0.31617952157185325
897	-663	3113	4602	-594	0.5530101497084542	0.04099401008543335	0.6820564911179764
898	1999	4726	813	809	0.5658256687862896	0.05264709060879269	0.49587408829854673
899	3434	250	-854	1593	0.6139112512788955	0.12239043247259163	0.7728555744913594
900	2367	4442	4782	-595	0.9049606910247241	0.8845345580099896	0.42054701685292784
901	1332	3109	1185	1927	0.49677024524212576	0.23268511342694953	0.7483753166857706
902	3108	3560	4302	3647	0.9743888374305758	0.06808176653888587	0.7174123010665211
903	1982	1632	-385	703	0.37198713229803415	0.9165806290717166	0.39908259442940686
904	3018	3775	784	3086	0.9024672993456064	0.5841146942569745	0.8920803508358129
905	1590	2451	1091	2448	0.12222780613652173	0.4327173939630934	0.7009100872525122
906	-152	1727	-458	2702	0.8596954595380707	0.26638999074322334	0.42806641569530446
907	261	1289	2680	4321	0.3600922385346432	0.25694551693661394	0.9597614100812363
908	-650	2944	343	-563	0.5405748606669403	0.2865592663280315	0.8081817919470586
909	1921	4430	-21	1755	0.6262865948437536	0.9600327615823347	0.2764323673648531
910	129	2044	3277	145	0.40094476264771517	0.7181128548323791	0.12018102896717842
911	4083	4444	-424	4263	0.39226471419189735	0.43407459371128665	0.8415359270754854
912	922	2078	-174	-51	0.5344366684907097	0.6502372615157659	0.4577455112428589
913	199	-23	1395	4329	0.3665403300177328	0.015408924411817737	0.19434998854627983
914	2692	3301	4887	1350	0.7130709693316497	0.19429869552944912	0.19990668698999514
915	2039	140	2989	3366	0.4532793753751858	0.2540057820522851	0.4083804735873112
916	281	-534	3782	891	0.6099346694090803	0.5560812197841888	0.12623787599451097
917	3605	2073	3880	1610	0.6503844211179931	0.40008217009345937	0.02643553422210998
918	3019	30	688	-766	0.2881082631953694	0.2397993795043758	0.5692559020912125
919	4723	3592	509	4987	0.548248037388784	0.5037281800213955	0.6799426245939769
920	4451	75	-774	2421	0.1959018803721364	0.92861587762969	0.7855981189904526
921	4599	1824	1071	2986	0.8110367412066034	0.38532302126003937	0.566341408496771
922	2982	2041	650	3927	0.2735052566057309	0.23967126504968195	0.7430092902339983
923	4760	4786	16	2976	0.705294542963744	0.005184154493951487	0.2160658099290419
924	3960	1804	-492	4396	0.9967511410000264	0.5149741557889013	0.48327755210580625
925	1342	-389	1247	1834	0.32575607270121854	0.621932657342901	0.6192047885915579
926	-570	3773	3245	2662	0.36047373841312536	0.32001968758572596	0.1414707639571523
927	-513	4211	186	-810	0.8864309695270529	0.23875671224229134	0.5321093760081915
928	4831	3705	-12	3194	0.9709372449908434	0.07632648598347203	0.5822989053867484
929	1862	368	4037	3891	0.34717514170470143	0.7513624943271551	0.7270770168831138
930	1628	1000	2233	2363	0.16056923929000633	0.6320827646455832	0.24093864805752474
931	1766	234	-533	-625	0.5202676284899795	0.8895069716844115	0.18952388715061108
932	-608	1816	3467	2385	0.1747161110442289	0.9582412948714315	0.4977067963891343
933	-867	4078	1986	3506	0.010478460304375825	0.5068984017968229	0.9455619215163195
934	3027	886	-24	-515	0.43103941738554286	0.8249775616343628	0.4384747100344717
935	-116	3175	82	4270	0.07691737555550093	0.8879933707470201	0.5389978498143154
936	4453	4343	1967	1296	0.8088332602727875	0.7273731074662391	0.8443224933152579
937	-948	2025	590	345	0.19619179585768132	0.9521686011904015	0.5055060998516889
938	4515	4288	347	2090	0.5260790565554798	0.4208063320468223	0.6525406927630125
939	2498	4034	-180	729	0.08975708265289506	0.6293181069455552	0.9476636274967061
940	2522	2834	1032	-63	0.002841716219631474	0.03554193892196966	0.7089556647809968
941	-765	3185	-318	4201	0.7525736754603655	0.4196240490529345	0.4252668916911406
942	1482	4470	1782	-398	0.9410194445919557	0.20559522193276758	0.6757419596603541
943	3722	993	3219	1064	0.7964001468138866	0.4454061834558639	0.2470028995715563
944	4818	2210	4792	4441	0.5416588042246158	0.7844670787330377	0.41786038342357046
945	3954	1028	2580	3936	0.6806945686413445	0.8233517599357764	0.5624592741416584
946	957	2226	338	3256	0.40851325961038143	0.23582237310753196	0.7838117815864312
947	1429	1299	-786	3385	0.9523352177587172	0.8265560108164259	0.47231980288718445
948	1035	-657	1975	1432	0.2570389974255344	0.8580750549345415	0.25219777340469074
949	2688	3214	138	1198	0.07680611400148352	0.9449798995785067	0.19419172935101792
950	103	-708	2072	4446	0.24804220163000257	0.41009549184907945	0.2075890508200987
951	2652	2942	1408	326	0.7763790153102317	0.21834497459717295	0.5997815589015293
952	4701	225	-734	3950	0.924068559960848	0.5451031822357351	0.24906798599443458
953	4056	1417	3111	4722	0.3212022257122068	0.6410056178836714	0.29159666069765366
954	794	-568	2136	2810	0.5987894016921255	0.12824677774487003	0.5975450738025807
955	680	2206	-583	4204	0.01654814910273139	0.33129804781982	0.8970521735064558
956	4666	2735	2842	4117	0.7037375452834104	0.5434831764381318	0.9726774608445428
957	2217	-312	1882	-210	0.691159460107608	0.7718429498479477	0.3062484618044077
958	3887	1319	1075	496	0.4678567802022774	0.5367631306659558	0.5466049326044009
959	-407	4498	873	-918	0.11269508278685236	0.2989691111997649	0.13735684287215955
960	1151	721	1912	1660	0.3795390608116057	0.5088737368846873	0.5967625971135858
961	3843	4281	3599	3051	0.45580800948373534	0.5991478264772998	0.5007118187041928
962	1613	887	805	-238	0.5483890247547798	0.8649306368020143	0.5655248900206447
963	1679	1676	926	-115	0.551753500874344	0.6420572535831344	0.7358828767302837
964	2717	-66	-918	595	0.8429682124800111	0.8544484571853325	0.2974217613053929
965	1007	-676	-624	-799	0.5395313189866899	0.972749962094843	0.26447615763282606
966	-294	-865	3022	2812	0.505464066216583	0.4094653552934636	0.7192471130677996
967	2535	3584	-646	4693	0.22615767542884202	0.5621485978987928	0.31288729181190233
968	1684	-422	4796	2711	0.9907137066108155	0.7895440962426571	0.8689551464519255
969	3160	737	3452	4886	0.5836818419561702	0.14332065117554738	0.0052840156585047815
970	0	-835	2463	-332	0.7788809948517603	0.5480090809314379	0.12190079887462169
971	-761	265	-310	-907	0.8226280230258746	0.7226403879602734	0.06019031451644785
972	1866	1092	3053	2484	0.4965372853060731	0.6725835980043334	0.23077697764576754
973	3211	-64	1123	-267	0.933591683094982	0.5573844707854888	0.22150235849612498
974	3893	3251	499	1762	0.9308366212032266	0.4842204224971829	0.5400091463390349
975	128	4892	2375	564	0.7170725442777534	0.3844042923353882	0.6749959144404305
976	760	3877	768	3172	0.6113503817103304	0.7264049597032171	0.17485362419900097
977	2059	105	4048	4913	0.2505259638480637	0.7751740305560094	0.8949354190812286
978	1595	1489	-509	3623	0.32699963755356376	0.2018679770965962	0.14798170652226206
979	-294	2318	2845	4968	0.2685225206941929	0.3112068641426867	0.5015907921101709
980	-966	3381	2379	2230	0.04877681555470659	0.5288783034785288	0.02166619359145938
981	2601	3367	3189	1622	0.3246658303634957	0.9302702177026753	0.33300455643364923
982	4963	1883	4958	2639	0.3714475384690019	0.4374136818305243	0.126141540216563
983	4175	1771	1939	191	0.6368748640945455	0.5586630368709056	0.9669819670351734
984	3753	-413	4853	1973	0.6918770318619788	0.5176127284402195	0.387171056800964
985	-957	3300	421	943	0.2544419324349787	0.24491609717896834	0.29061587644832687
986	4140	1560	3002	3889	0.6004688191196206	0.7647951347031109	0.00029941909432562586
987	3282	3381	3061	-782	0.5661815182254962	0.35444978677448735	0.18028721831919126
988	917	-305	-140	453	0.5630940597279206	0.3931454532493034	0.5544895560430741
989	3187	3571	4102	2374	0.5981742235662906	0.7043322089460228	0.6025177534135036
990	2220	4567	-250	-633	0.4229341012650054	0.2693611522163796	0.6086438181912738
991	2549	1960	812	4020	0.544214019701004	0.7502761872806665	0.47027755423816897
992	4920	2772	4410	3219	0.3235491900014873	0.4966213316586784	0.8342568869007304
993	-492	828	1053	2388	0.006288419421647817	0.7222509895375138	0.9713835228176544
994	2564	1707	1353	4948	0.5796389999232248	0.31233503591778367	0.42795304785209376
995	3144	-783	2965	3720	0.6908831941403153	0.3734444601396062	0.9999928988079312
996	-20	4284	1974	1118	0.6196599339716456	0.9429277796589434	0.4308677457154352
997	-118	3119	4985	3086	0.7656733545776195	0.04000687202486808	0.3040663558738059
998	2978	1427	4156	409	0.5667086692111036	0.7628856404576391	0.9936813574915947
999	-68	-745	2833	3570	0.8372711772572546	0.5545985911024468	0.7614803147777995
1000	3977	1886	3458	807	0.26988386798319053	0.9434146889830173	0.9304403381849031
1001	1992	790	3940	1341	0.43425268030370445	0.006968198508638057	0.7947974522816535
1002	-293	185	4262	2004	0.0056130905984499435	0.04739841717772564	0.804523318883463
1003	4899	218	2278	3026	0.7179085670394318	0.7746163482242822	0.631438468741043
1004	4277	3621	2546	4832	0.2211788456347492	0.298593270287433	0.9467267147446695
1005	-906	3224	1768	3074	0.12472374912715678	0.09609065348815837	0.13102132585200887
1006	1740	3311	3024	-255	0.33307199550177613	0.8528788664422551	0.632807491208537
1007	851	3182	3843	78	0.5812302627121614	0.7071521550897901	0.9964340900737121
1008	4669	512	4903	4963	0.3274973394963452	0.01636212443199969	0.5425606145591735
1009	3518	-477	2443	425	0.21778921842807086	0.8751202252742455	0.6160016090566713
1010	43	2981	3999	4875	0.13649600716093646	0.9957661740162201	0.864952614924312
1011	1602	2627	483	669	0.1230167225102633	0.04370830292841721	0.749188153597127
1012	1961	-283	112	-784	0.08357469528102157	0.3544994711702135	0.21705799190135344
1013	2764	171	2551	1981	0.5531098201900869	0.6614917612291924	0.699420321402788
1014	1504	4674	3336	1150	0.5193879584297458	0.8677616055302922	0.5962557592885184
1015	339	4481	535	4669	0.8051183548032869	0.3466290537305239	0.4892417991009157
1016	-848	4056	2718	3967	0.09850671945634759	0.7052454310870444	0.8820023382584886
1017	1646	1780	811	4788	0.7892565051886287	0.3270044016367831	0.03705541796016876
1018	539	576	3541	3536	0.8628907320997324	0.7366060807077689	0.05723861929848639
1019	2792	2233	4480	2117	0.950515061244445	0.7461386432274582	0.29574376906273336
1020	126	2923	3647	206	0.370089184067077	0.11353404083409502	0.4235248219954122
1021	3897	1013	4509	1075	0.7803746163515363	0.9199036865293746	0.3364441241977746
1022	-155	3665	187	3361	0.08373953100132558	0.9406958616971843	0.5436783280922602
1023	3662	3988	3402	2897	0.8348747843138903	0.7936209665314358	0.20153221371229113
1024	1812	84	3408	435	0.9656199975479327	0.640319108607534	0.8174673584102069
1025	3999	-55	1707	454	0.6132596329949036	0.5131385534460976	0.8705191166070679
1026	2891	-341	-642	4686	0.16241448469372222	0.036887933833883224	0.8644999012293438
1027	1944	4741	2184	4505	0.8142046463624923	0.9887077101258714	0.39670076551410294
1028	-412	1820	3284	645	0.6334108551241139	0.21020969744935392	0.31580481548639583
1029	-864	4723	2108	3244	0.1260509272210344	0.7471310867440655	0.8283665906977221
1030	4257	408	2917	-443	0.05602626236124042	0.00010480104065513363	0.4546652555629116
1031	3361	3608	1629	-786	0.29747110054052006	0.7479675710602455	0.9666720459843856
1032	3920	-9	1623	2464	0.6645577056283892	0.6177162717455322	0.8965498294921198
1033	3370	1093	992	-396	0.18507516273378666	0.17674165186854884	0.5523796966289496
1034	-863	2505	-332	785	0.9873281196927706	0.9717885889651638	0.39141776398563444
1035	-892	3182	4957	3215	0.5279592801415522	0.6146382003707195	0.8618152184745462
1036	4839	4778	2634	4790	0.7676515254015134	0.13795532306821368	0.36998562732174645
1037	4406	2845	2481	1643	0.9668578304059633	0.32203281910340975	0.5937219053457081
1038	3815	4466	4125	1495	0.4602160889299709	0.26882878104054786	0.7767236519770603
1039	2666	4801	4845	3681	0.6348753433076297	0.5386429432878471	0.8008004587115332
1040	3932	4430	4863	3022	0.5928792683167324	0.8260652924396122	0.9661209611628645
1041	-904	2449	1480	2285	0.32995931432991843	0.7546235932099797	0.6099232126684887
1042	-153	4177	3154	283	0.11454496285207694	0.5242044922119021	0.6741886699609178
1043	4922	-105	721	-508	0.8401641843088996	0.9601731353562175	0.30558692871058957
1044	67	2585	420	447	0.34472699999585155	0.6856893117156591	0.0025337021836752127
1045	-821	4223	341	2679	0.013322649838071632	0.15542071534016522	0.046349310608536864
1046	4165	1121	3176	1582	0.8759928945916963	0.4647177471729388	0.24826233585805113
1047	4406	3690	-518	101	0.8045037887284509	0.46239671430441565	0.5499121705795416
1048	1870	409	2455	2123	0.9992339553452375	0.13162387749897908	0.8151672433727698
1049	4278	2115	-171	1802	0.13664512540215512	0.06543368599692845	0.6335448506830365
1050	814	3143	4035	4623	0.43244924015402075	0.8524697682846314	0.7971442443950817
1051	4596	1034	1162	4141	0.49219231925812434	0.5773662780835098	0.259623147218184
1052	2713	-465	4455	2161	0.8053079565499114	0.24315057101995885	0.17417208698036457
1053	766	1434	3088	4371	0.2666589344095275	0.151422814694263	0.2583153313371145
1054	4164	4446	167	3323	0.1948019546749271	0.6109966155716293	0.703542764451793
1055	2243	3095	2520	369	0.5278194452697675	0.23147832765582887	0.02581360849840575
1056	152	2838	-206	2202	0.15744036436788134	0.9210353672521269	0.0735116283629319
1057	1493	-752	1478	2515	0.013584809041732981	0.40932550791260114	0.9476059737397613
1058	3403	826	1950	-125	0.6013730917155402	0.4654481781983336	0.7350434156937019
1059	3524	2148	3313	2876	0.33020414030535017	0.6040287295689414	0.977031381661634
1060	-362	-885	-6	2767	0.3517823616346928	0.728262000559212	0.30594330599679254
1061	3402	2272	4212	3926	0.2276743335903897	0.061699979505957514	0.06666402290098172
1062	2031	-79	3704	4720	0.3279480122949998	0.6669456978799889	0.8897599502914526
1063	3402	2822	1747	2857	0.09727297287298309	0.9927685310498039	0.6488844467953183
1064	-947	1064	4226	2739	0.6039355660815807	0.6101596208060499	0.05396974213355765
1065	4328	4952	2171	1895	0.5776400919657875	0.7822107610271768	0.1887234497801792
1066	-364	4077	4295	563	0.5250899570470647	0.5425963537726443	0.615337399045513
1067	1280	4476	1708	3569	0.21426685173246596	0.6050216437709082	0.7359408287864575
1068	3199	377	156	1861	0.8426148671631075	0.5428470716618801	0.3720410541116027
1069	1679	4124	-104	1076	0.6647276793477972	0.5569459352825847	0.46764833004096706
1070	3353	2444	217	3609	0.9103484520567527	0.49279669761243605	0.2985143116032336
1071	2651	2589	4574	4736	0.153522118693179	0.3183703635211199	0.9099259400183151
1072	4385	2820	4866	4557	0.033074445879807235	0.9459015485029414	0.3240033006934875
1073	-707	2729	129	-732	0.1592870001096941	0.39481972950841504	0.5743602834739022
1074	4447	24	861	4870	0.5097495157581552	0.002490144665250771	0.548254222086404
1075	1548	751	4869	-398	0.3676006001212424	0.23685106269817657	0.3071384238612349
1076	3756	4407	2830	-253	0.11398950986483414	0.0684900759474858	0.3415324482096517
1077	-731	1511	-448	4301	0.3520099237845564	0.9392876537602207	0.7124857010406388
1078	2735	3029	3737	4587	0.07375295017211292	0.8137615508400602	0.8190412612745538
1079	2828	490	2969	16	0.2758028879766955	0.1972727996690753	0.538013206942321
1080	2712	272	4905	-116	0.3409387229049369	0.9853077336674855	0.3189585392201173
1081	-634	2625	4373	4226	0.13124409269500248	0.8928645871659815	0.22086639053233392
1082	3580	1252	1311	2751	0.9032387787525465	0.7770849025278134	0.41769430746612
1083	4492	-60	4043	4958	0.060507898183370545	0.08573986481115436	0.9821262951942694
1084	-93	2842	2282	-824	0.7197454356138702	0.40139642554443666	0.8493805535597205
1085	1579	2434	4754	1993	0.3395884569600125	0.23504726595806913	0.49358093167082406
1086	1990	-655	1202	786	0.9544028402387549	0.18452434218588476	0.9633834233998867
1087	922	1971	-659	1246	0.07032827509534534	0.18582620447086606	0.4191035702312834
1088	3859	1979	327	1818	0.09670081679508213	0.33659512172212647	0.5375153242902594
1089	1132	4420	3167	408	0.9980568322713013	0.8386312202320807	0.671387725593058
1090	2391	3524	3156	-919	0.6649377841494664	0.7622159106104561	0.5077979059844063
1091	1918	-795	4139	4795	0.9827063023427807	0.5647364715979513	0.5997127149283876
1092	3223	3775	1735	4108	0.9278588179166091	0.29323898241815194	0.6967404587342245
1093	1327	4697	1886	1667	0.2413687359178558	0.16671054006092656	0.9448270112067868
1094	-697	4276	3865	985	0.42326168752967364	0.27937929980012777	0.95944048463544
1095	3812	928	624	-170	0.13634798810594972	0.7116490721339737	0.6082819448993829
1096	2316	-272	3691	4441	0.7197080419292133	0.724622499630783	0.9640519038012675
1097	-868	-426	979	3422	0.9120206957204973	0.4583460758507705	0.6879833486000502
1098	2419	-245	1515	2315	0.09383121094738645	0.6699271432238109	0.5297514522472055
1099	1166	-33	4396	1186	0.25564802951031107	0.2136154938780147	0.9692079578574669
1100	4006	238	-335	4675	0.19372298682200328	0.11176903434633145	0.059466283561398825
1101	1573	1931	3843	3204	0.690596024934967	0.2524148915516654	0.13848209568131964
1102	2451	2320	-992	3813	0.6915985355185648	0.6501152774894771	0.427305716157768
1103	4521	4982	3580	-483	0.5115896312516508	0.1493640163002511	0.22773182150497673
1104	591	4608	352	3949	0.5344173370833079	0.9139059184462768	0.13725971782258317
1105	2422	3133	419	2309	0.21257300244082356	0.9499693585125017	0.2597300917826242
1106	3712	1596	-608	3026	0.10898142448968073	0.26558847593381985	0.22580608289916448
1107	4671	462	295	217	0.41000006869906924	0.07332280156991411	0.2999959808273558
1108	4415	-151	1039	415	0.005150470884388025	0.09466248612704586	0.16000265864607854
1109	3986	4496	3060	2819	0.36141480732324127	0.407777055329275	0.0688983027968737
1110	4214	3839	1120	-93	0.5725580969874747	0.27392703414603214	0.5482792248492031
1111	689	1082	4629	4672	0.8610064500608651	0.7533574297111718	0.029367216851992728
1112	1778	3381	1455	3985	0.4985740625867394	0.8215676702963525	0.7510734927258816
1113	-374	2761	-586	2598	0.7562158166468099	0.38289287774406955	0.52205548227249
1114	3838	514	-418	1950	0.6319213402349676	0.5871434352045792	0.01100289798610865
1115	4037	4908	1384	829	0.9814058729783445	0.8878340743421456	0.9045592498873134
1116	3789	3884	690	2673	0.5089016253424089	0.6592194329120947	0.15284134770848046
1117	2421	-112	4632	1467	0.8312855483338397	0.22340921703034566	0.007329274995211188
1118	744	4908	982	505	0.13095765349990607	0.698581625149314	0.13250952793780735
1119	1906	-628	3008	747	0.33178959354521587	0.8537572165849644	0.5466191700094656
1120	1091	378	4053	1546	0.4029198686271026	0.014351553260031014	0.4693056674701138
1121	4597	4441	4436	3635	0.8658663119148201	0.14616378822935983	0.30054435890423226
1122	4839	1954	389	1466	0.7969559468928936	0.8888387586771002	0.41627417085072904
1123	2218	-396	4624	2043	0.26064512838208875	0.8986185641574251	0.4111941336525303
1124	2072	1129	4457	3378	0.6735249154162729	0.0014203186978826166	0.6245208442357438
1125	1527	3841	1256	1310	0.44873589063694763	0.6573424866994957	0.2618035212848131
1126	2830	-947	4080	1484	0.14547810552568397	0.07523277036308951	0.8333491052522887
1127	-139	2463	2142	4983	0.8160338475016939	0.5323825531178912	0.3385126279031724
1128	2729	828	1876	4631	0.896139690414541	0.589797904839749	0.45680251483284384
1129	252	4863	21	500	0.8261097371227123	0.4245745922748554	0.2856869499663095
1130	2490	4424	2345	-486	0.028260068569385788	0.6501673084871875	0.24491972350710012
1131	4008	774	1921	4595	0.3926612745342415	0.0759921935636676	0.5729014779905429
1132	1819	-262	-363	507	0.7048504046062658	0.44719981242258067	0.6047230076543035
1133	3075	3748	2106	215	0.8846374709988069	0.6103909201391732	0.254064811817753
1134	-198	4243	4038	4607	0.264998890065135	0.6939128418396366	0.4366992108072273
1135	-690	-556	4108	-218	0.5882065889667824	0.43396996388259745	0.12757234190887135
1136	2038	1476	1113	2256	0.5435628696238359	0.9318580368739877	0.7421145755185528
1137	-195	987	-714	1090	0.6601526184879787	0.5620100895082724	0.8163564094825212
1138	3179	4086	2943	2171	0.7315212801367704	0.8494112724910442	0.1356635906329292
1139	1549	3042	3527	3777	0.21958867623178657	0.3711854581944617	0.7569021887479989
1140	598	-887	2978	4548	0.9187627366580781	0.11634023544103278	0.6192500634432627
1141	4174	1337	-801	1	0.954842705783138	0.9212522665899545	0.07705264560362779
1142	4098	4091	2000	-874	0.35969174652982683	0.8113740847901154	0.5355274479048718
1143	1250	4560	1359	1702	0.41606337036591245	0.4959672441581803	0.050113705554301946
1144	1627	4927	1353	4285	0.6363755222191854	0.9007216808611584	0.9812597079991352
1145	838	2757	3798	1906	0.27988380849814654	0.08747658185436435	0.21775242673350248
1146	4052	3050	-563	1711	0.45046177977606694	0.26950749390413475	0.7964714062612394
1147	2642	1605	3008	3297	0.34947612328478395	0.7709246824012915	0.11746421578866195
1148	1461	-775	4067	-953	0.8074605562371717	0.3160420190309594	0.4543656915526596
1149	2848	136	1564	4083	0.20283434580628346	0.6662720881000074	0.9950554250599485
1150	2478	539	3123	834	0.7126327003803885	0.5536226623999759	0.28222191078849124
1151	735	4596	1317	4169	0.6602371060358094	0.04345668010053394	0.7488776706120289
1152	4709	2520	148	3734	0.6156706380849863	0.13643834156027723	0.5745160382560712
1153	4491	-83	216	421	0.6465474588782409	0.5904340718003112	0.4411669862643247
1154	4289	1166	588	1681	0.8947046443703881	0.905827127038343	0.9341355912179089
1155	3983	3377	616	4366	0.542042670535041	0.7934338508175275	0.04862213308660135
1156	479	4807	2041	-490	0.14882993585469173	0.30874699338620526	0.0009750512732025207
1157	2807	-19	4864	-654	0.5038921166371391	0.375966433901355	0.479840217476703
1158	4301	3832	1145	2457	0.3472067603355681	0.7841835736519919	0.6387346180510972
1159	3948	-282	657	3263	0.19034937218624348	0.7459309345713792	0.33287151862601083
1160	2441	1523	3391	2868	0.8347710231229499	0.5976165236478905	0.9217904836226323
1161	1601	3244	3827	2916	0.6483303095704809	0.4801780256261706	0.8142769862698771
1162	762	4965	3680	-705	0.4179224326539045	0.01721640474656927	0.49982073047754294
1163	-263	1145	4320	2177	0.1491525499505859	0.42519067548724954	0.2408647115308702
1164	4648	3231	4461	894	0.8565421898436675	0.8143915781671625	0.33574531739325286
1165	440	2355	-786	3059	0.8982012392937997	0.007577359823622398	0.4860854643716266
1166	1866	1375	4283	-915	0.44999918837740716	0.09350020937268577	0.4131959433717448
1167	3115	-963	2078	913	0.5932672438243614	0.3992717464425406	0.6724220737336012
1168	429	966	4701	249	0.3037905521571159	0.3254219161169317	0.3231803963500879
1169	3665	4750	-647	418	0.09942829701454026	0.30282716728033177	0.22004398045006535
1170	206	1786	-247	4644	0.052910848659311394	0.7049328399076888	0.040123541983496436
1171	1124	469	3313	1073	0.48228420979856745	0.8546571384290736	0.6249429044028794
1172	2259	-664	3016	4535	0.017555559907695306	0.40189156106063917	0.8574252414158314
1173	1197	4609	3070	3298	0.014344114699352595	0.6374267195765724	0.4094395420187328
1174	-96	3734	1131	809	0.11650645300239992	0.8889658591012634	0.25360892682932734
1175	4136	4266	4918	-596	0.41439630007780004	0.957909681681188	0.9300996862088619
1176	3793	4307	4027	1016	0.6035544352424236	0.5176681896271536	0.634925032058775
1177	3026	-344	2457	1930	0.4353434449484461	0.34104879212326444	0.22118975721497813
1178	1248	2241	3890	1379	0.7302559281932721	0.20265513622974207	0.486544385337468
1179	-76	4582	-257	532	0.17582792974322226	0.009989551520982576	0.6986393826644453
1180	-13	4943	1908	3662	0.22290237579703664	0.36296475323419164	0.5422739183316229
1181	3375	3094	4521	3886	0.4872245509303327	0.7684972286063543	0.6819626056972409
1182	3634	4111	3007	-147	0.3125035978607539	0.7521313513543733	0.7501276900092029
1183	-103	815	2656	3668	0.9821723699372501	0.2246501044023267	0.6363998589815664
1184	3371	-170	-138	3503	0.957531178589488	0.1586700576340485	0.06949047738242875
1185	1423	2771	1251	393	0.026626073981977916	0.984190961410001	0.9040560948904346
1186	1058	403	3940	1769	0.1131710766345767	0.91786657854295	0.5889119030910596
1187	-508	-629	197	4923	0.6363794513551311	0.2522814899218486	0.16147238092347171
1188	2818	3648	-285	4998	0.5052267349182284	0.9491833493270664	0.24601355392917368
1189	0	1741	-256	4391	0.28386128899789587	0.017296350707193153	0.5436431592527484
1190	-917	-465	3171	3999	0.4779841864275476	0.8016062256708024	0.11996913391035369
1191	2090	-433	-215	3087	0.8255251938004522	0.8917186318810534	0.9823187667130646
1192	4614	252	-112	3724	0.5413653809083561	0.07520213679627752	0.24172731289388005
1193	4550	2474	-96	-446	0.630571818543733	0.36734402886507334	0.9334937883395465
1194	653	1126	1324	3261	0.3705452502869683	0.17672436005262937	0.6057169536374459
1195	154	-563	-11	12	0.12457637802610821	0.9343343725244576	0.3199572440130404
1196	-186	-814	3124	3396	0.4467862266659238	0.7219547681589215	0.5282383893291336
